Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x}{20} \right). $$ Найдите: а) вероятность $P(-37 < X < 34)$; б) квантиль уровня $0{,}8$; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x + 2}{5} \right). $$ Найдите: а) вероятность $P(-8 < X < 10)$; б) квантиль уровня $0{,}7$; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x + 20}{30} \right). $$ Найдите: а) вероятность $P(-39 < X < 72)$; б) $20\%$-ную точку; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x + 40}{40} \right). $$ Найдите: а) вероятность $P(-32 < X < 101)$; б) $60\%$-ную точку; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x + 12}{2} \right). $$ Найдите: а) вероятность $P(8 < X < 16)$; б) квантиль уровня $0{,}5$; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x - 3}{5} \right). $$ Найдите: а) вероятность $P(-9 < X < 4)$; б) $80\%$-ную точку; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x - 30}{20} \right). $$ Найдите: а) вероятность $P(-70 < X < 3)$; б) квантиль уровня $0{,}3$; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x - 50}{20} \right). $$ Найдите: а) вероятность $P(-85 < X < -12)$; б) квантиль уровня $0{,}3$; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x - 1}{3} \right). $$ Найдите: а) вероятность $P(-5 < X < 3)$; б) квантиль уровня $0{,}7$; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x + 4}{4} \right). $$ Найдите: а) вероятность $P(-1 < X < 9)$; б) $60\%$-ную точку; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x}{50} \right). $$ Найдите: а) вероятность $P(-97 < X < 64)$; б) квантиль уровня $0{,}9$; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x + 10}{4} \right). $$ Найдите: а) вероятность $P(2 < X < 17)$; б) квантиль уровня $0{,}3$; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x + 80}{20} \right). $$ Найдите: а) вероятность $P(50 < X < 113)$; б) квантиль уровня $0{,}1$; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x - 50}{40} \right). $$ Найдите: а) вероятность $P(-116 < X < 5)$; б) $90\%$-ную точку; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x + 70}{20} \right). $$ Найдите: а) вероятность $P(34 < X < 107)$; б) квантиль уровня $0{,}2$; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x}{5} \right). $$ Найдите: а) вероятность $P(-9 < X < 8)$; б) $70\%$-ную точку; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x - 50}{30} \right). $$ Найдите: а) вероятность $P(-92 < X < -9)$; б) $30\%$-ную точку; в) медиану $Me(X)$.
Непрерывная случайная величина $X$ на всей числовой оси задана своей функцией распределения\footnote{$\Phi(x)$ --- функция Лапласа.}: $$ F(x) = \frac{1}{2} + \frac{1}{2}\Phi\left( \frac{x + 10}{4} \right). $$ Найдите: а) вероятность $P(5 < X < 15)$; б) квантиль уровня $0{,}7$; в) медиану $Me(X)$.
